budget,genres,homepage,id,keywords,overview,production_companies,release_date,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count,year,Drama,Comedy,Action,Adventure,Horror,Crime,Thriller,Animation,Fantasy,Romance,Science Fiction,Documentary,Family,Mystery,Music,Western,History,War,TV Movie,Foreign,year_int,buying_power,revenue_adj,budget_adj,primary_genre
5000000,"{""27"": ""Horror"", ""53"": ""Thriller""}",http://www.stayinyourroom.com/,298312,"[{""id"": 897, ""name"": ""rap music""}, {""id"": 904, ""name"": ""pennsylvania""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 4932, ""name"": ""farm""}, {""id"": 9229, ""name"": ""grandparents""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10103, ""name"": ""children""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 13127, ""name"": ""farmhouse""}, {""id"": 14768, ""name"": ""single mother""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 160841, ""name"": ""oven""}, {""id"": 1630""53"", ""name"": ""found footage""}, {""id"": 172664, ""name"": ""hide and seek""}, {""id"": 200283, ""name"": ""diaper""}]","The terrifying story of a brother and sister who are sent to their grandparents' remote Pennsylvania farm for a weeklong trip. Once the children discover that the elderly couple is involved in something deeply disturbing, they see their chances of getting back home are growing smaller every day.","[{""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}]",9/10/15,98450062,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",No one loves you like your grandparents.,The Visit,6,1360,2015,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1.813442999,"178""53""3575.7",9067214.995, Horror
15000000,"{""27"": ""Horror"", ""35"": ""Comedy"", ""14"": ""Fantasy""}",http://www.krampusthefilm.com/,287903,"[{""id"": 657, ""name"": ""fire""}, {""id"": 1442, ""name"": ""winter""}, {""id"": 1991, ""name"": ""santa claus""}, {""id"": 3373, ""name"": ""snow storm""}, {""id"": 5570, ""name"": ""christmas tree""}, {""id"": 10794, ""name"": ""snow""}, {""id"": 11""18""3, ""name"": ""fireplace""}, {""id"": 14755, ""name"": ""power outage""}, {""id"": 14796, ""name"": ""destruction""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 15147, ""name"": ""german accent""}, {""id"": 1""80""35, ""name"": ""family""}, {""id"": 156783, ""name"": ""blizzard""}, {""id"": 1""878""44, ""name"": ""flashback""}, {""id"": 207317, ""name"": ""christmas""}, {""id"": 215571, ""name"": ""bad kids""}, {""id"": 215572, ""name"": ""krampus""}]",A horror comedy based on the ancient legend about a pagan creature who punishes children on Christmas.,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Legendary Pictures"", ""id"": 923}]",11/26/15,61548707,98,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",You don't want to be on his list.,Krampus,5.9,584,2015,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,1.813442999,111615071.8,27201644.99, Horror
1000000,"{""27"": ""Horror"", ""53"": ""Thriller""}",,277685,"[{""id"": 6104, ""name"": ""computer""}, {""id"": 6733, ""name"": ""bullying""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 11615, ""name"": ""internet""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 18046, ""name"": ""internet chat""}, {""id"": 33740, ""name"": ""humiliation""}, {""id"": 34079, ""name"": ""death""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 41411, ""name"": ""vengeful ghost""}, {""id"": 159472, ""name"": ""computer screen""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 162914, ""name"": ""one night""}, {""id"": 1630""53"", ""name"": ""found footage""}, {""id"": 210112, ""name"": ""skype""}, {""id"": 220831, ""name"": ""facebook""}, {""id"": 222333, ""name"": ""blender""}]","While video chatting one night, six high school friends receive a Skype message from a classmate who killed herself exactly one year ago. A first they think it's a prank, but when the girl starts revealing the friends' darkest secrets, they realize they are dealing with something out of this world, something that wants them dead. Told entirely from a young girl's computer desktop, Unfriended redefines 'found footage' for a new generation of teens.","[{""name"": ""Bazelevs Production"", ""id"": 1038}, {""name"": ""Blumhouse Productions"", ""id"": 3172}]",4/17/15,62882090,82,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","Online, your memories last forever. But so do your mistakes.",Unfriended,5.5,1047,2015,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1.813442999,114033085.9,1813442.999, Horror
4000000,"{""27"": ""Horror""}",http://www.maggiethefilm.com/,287424,"[{""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 12377, ""name"": ""zombie""}]","There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.","[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Grindstone Entertainment Group"", ""id"": 3604}, {""name"": ""Silver Reel"", ""id"": 12075}, {""name"": ""Sly Predator"", ""id"": 52924}, {""name"": ""Matt Baer Films"", ""id"": 52925}, {""name"": ""Gold Star Films"", ""id"": 68506}, {""name"": ""Lotus Entertainment (I)"", ""id"": 74208}]",5/8/15,187112,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Don't Get Bitten,Maggie,5.2,593,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1.813442999,339316.9464,7253771.996, Horror
2000000,"{""27"": ""Horror"", ""53"": ""Thriller""}",,270303,"[{""id"": 3713, ""name"": ""chase""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 10629, ""name"": ""vision""}, {""id"": 10873, ""name"": ""school""}, {""id"": 206298, ""name"": ""young adult""}, {""id"": 209141, ""name"": ""followed""}]","For 19-year-old Jay, fall should be about school, boys and weekends out at the lake. But a seemingly innocent physical encounter turns sour and gives her the inescapable sense that someone, or something, is following her. Faced with this burden, Jay and her teenage friends must find a way to escape the horror that seems to be only a few steps behind.","[{""name"": ""Northern Lights Films"", ""id"": 8714}, {""name"": ""Animal Kingdom"", ""id"": 26995}, {""name"": ""Two Flints"", ""id"": 52739}]",2/4/15,14674076,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","It doesn't think, it doesn't feel, it doesn't give up",It Follows,6.6,1832,2015,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1.813442999,26610600.39,3626885.998, Horror
0,"{""27"": ""Horror""}",https://www.facebook.com/The-Wicked-Within-266290676718514/,157422,[],"After a year passes since the sudden death of a child, a family gathering takes place whilst unexplainable events occur. Tension over peculiar circumstances cracks the veneer of cordiality and dark secrets emerge.","[{""name"": ""After Dark Films"", ""id"": 3608}, {""name"": ""High Five Films"", ""id"": 25635}]",10/16/15,0,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Every family has its demons. The truth will possess us all.,The Wicked Within,4.2,26,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1.813442999,0,0, Horror
0,"{""27"": ""Horror"", ""9648"": ""Mystery"", ""53"": ""Thriller""}",,241257,"[{""id"": 5340, ""name"": ""investigation""}, {""id"": 11469, ""name"": ""memory loss""}]","Minnesota, 1990. Detective Bruce Kenner investigates the case of young Angela, who accuses her father, John Gray, of an unspeakable crime. When John unexpectedly and without recollection admits guilt, renowned psychologist Dr. Raines is brought in to help him relive his memories and what they discover unmasks a horrifying nationwide mystery.","[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Himen\u00f3ptero"", ""id"": 784}, {""name"": ""First Generation Films"", ""id"": 4908}, {""name"": ""Mod Producciones"", ""id"": 5444}, {""name"": ""FilmNation Entertainment"", ""id"": 7493}, {""name"": ""Telef\u00f3nica Studios"", ""id"": 29564}]",10/1/15,17671101,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Fear always finds its victim,Regression,5.3,585,2015,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,1.813442999,32045534.39,0, Horror
10000000,"{""27"": ""Horror"", ""9648"": ""Mystery"", ""53"": ""Thriller""}",http://theboymovie.tumblr.com/,321258,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 392, ""name"": ""england""}, {""id"": 657, ""name"": ""fire""}, {""id"": 1655, ""name"": ""country house""}, {""id"": 1879, ""name"": ""shower""}, {""id"": 2341, ""name"": ""nanny""}, {""id"": 2546, ""name"": ""mask""}, {""id"": 5202, ""name"": ""boy""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 12545, ""name"": ""mansion""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 33630, ""name"": ""doll""}, {""id"": 158567, ""name"": ""burn victim""}, {""id"": 171964, ""name"": ""secret passageway""}, {""id"": 176706, ""name"": ""broken mirror""}, {""id"": 204298, ""name"": ""loss of a child""}]","A nanny, working for a family whose son has just passed away, finds herself put in charge of caring for a lifelike doll that the couple treat as a real child.","[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Vertigo Entertainment"", ""id"": 829}, {""name"": ""Diamond Films"", ""id"": 2912}, {""name"": ""Showtime Networks"", ""id"": 188""80""}, {""name"": ""STX Entertainment"", ""id"": 47729}]",1/22/16,64188367,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Every child needs to feel loved.,The Boy,5.8,1102,2016,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,1.836319816,117870370.3,18363198.16, Horror
10000000,"{""27"": ""Horror"", ""53"": ""Thriller""}",http://theforestisreal.com/,329440,"[{""id"": 233, ""name"": ""japan""}, {""id"": 5774, ""name"": ""forest""}]","Set in the Aokigahara Forest, a real-life place in Japan where people go to end their lives. Against this backdrop, a young American woman comes in search of her twin sister, who has mysteriously disappeared.","[{""name"": ""Lava Bear Films"", ""id"": 32300}, {""name"": ""AI-Film"", ""id"": 51860}, {""name"": ""Phantom Four Films"", ""id"": 69579}]",1/7/16,40055439,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Everyone comes here looking for a way out,The Forest,4.8,448,2016,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1.836319816,73554596.37,18363198.16, Horror
5000000,"{""27"": ""Horror"", ""80"": ""Crime"", ""53"": ""Thriller""}",http://greenroom-movie.com/,313922,"[{""id"": 379, ""name"": ""skinhead""}, {""id"": 2671, ""name"": ""heroin""}, {""id"": 6027, ""name"": ""music""}, {""id"": 9665, ""name"": ""cover-up""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10798, ""name"": ""duct tape""}, {""id"": 11105, ""name"": ""swastika""}, {""id"": 12341, ""name"": ""pitbull""}, {""id"": 15155, ""name"": ""witness to murder""}, {""id"": 157470, ""name"": ""meat cleaver""}, {""id"": 157""53""2, ""name"": ""bitten in the neck""}, {""id"": 159949, ""name"": ""neo nazi""}, {""id"": 173919, ""name"": ""punk band""}, {""id"": 180179, ""name"": ""fire extinguisher""}, {""id"": 210012, ""name"": ""mumblegore""}, {""id"": 212424, ""name"": ""killer dog""}, {""id"": 221615, ""name"": ""mauling""}, {""id"": 226907, ""name"": ""box cutter""}, {""id"": 226930, ""name"": ""feedback""}, {""id"": 226931, ""name"": ""mic stand""}]",A young punk rock band find themselves trapped in a secluded venue after stumbling upon a horrific act of violence.,"[{""name"": ""Film Science"", ""id"": 1976}, {""name"": ""Broad Green Pictures"", ""id"": 49389}]",4/15/16,3220371,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",One way in. No way out.,Green Room,6.7,683,2016,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1.836319816,5913631.082,9181599.08, Horror
0,"{""27"": ""Horror""}",,298584,"[{""id"": 6876, ""name"": ""vacation""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 9720, ""name"": ""woods""}, {""id"": 9786, ""name"": ""burned alive""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 13209, ""name"": ""cabin in the woods""}, {""id"": 14673, ""name"": ""disease""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 162521, ""name"": ""flesh eating""}, {""id"": 188957, ""name"": ""virus""}]","In this grisly remake of the 2002 horror hit, five college chums rent an isolated woodland cabin for a party. But their fun quickly ends when the group is exposed to a hideous flesh-eating virus, and survival becomes the name of the game.","[{""name"": ""Armory Films"", ""id"": 35849}, {""name"": ""Pelican Point Media"", ""id"": 73192}, {""name"": ""Contend"", ""id"": 73193}]",2/12/16,0,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",You can't run from what's inside.,Cabin Fever,4.4,111,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1.836319816,0,0, Horror
40000000,"{""27"": ""Horror""}",http://www.warnerbros.com/conjuring-2,259693,"[{""id"": 212, ""name"": ""london england""}, {""id"": 392, ""name"": ""england""}, {""id"": 1228, ""name"": ""1970s""}, {""id"": 131""53"", ""name"": ""spirit""}, {""id"": 14768, ""name"": ""single mother""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 15043, ""name"": ""paranormal investigation""}, {""id"": 161261, ""name"": ""demonic possession""}, {""id"": 228935, ""name"": ""valak""}, {""id"": 228936, ""name"": ""annabelle""}]",Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""The Safran Company"", ""id"": 11565}, {""name"": ""Evergreen Media Group"", ""id"": 31375}, {""name"": ""warner bross Turkey"", ""id"": 47502}, {""name"": ""Soho VFX"", ""id"": 54392}, {""name"": ""Atomic Monster"", ""id"": 76907}]",5/13/16,320170008,134,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The next true story from the case files of Ed and Lorraine Warren,The Conjuring 2,7,1949,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1.836319816,587934530.2,73452792.64, Horror
17000000,"{""27"": ""Horror"", ""18"": ""Drama"", ""53"": ""Thriller""}",http://www.theshallows-movie.com,332567,"[{""id"": ""53""4, ""name"": ""mexico""}, {""id"": 966, ""name"": ""beach""}, {""id"": 1524, ""name"": ""surfer""}, {""id"": 2041, ""name"": ""island""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 14712, ""name"": ""young woman""}, {""id"": 15097, ""name"": ""shark""}, {""id"": 15098, ""name"": ""great white shark""}, {""id"": 18029, ""name"": ""trapped""}, {""id"": 158130, ""name"": ""animal attack""}, {""id"": 223059, ""name"": ""animal horror""}, {""id"": 228752, ""name"": ""prey""}]","An injured surfer stranded on a buoy needs to get back to shore, but the great white shark stalking her might have other ideas.","[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Ombra Films"", ""id"": 23513}, {""name"": ""Weimaraner Republic Pictures"", ""id"": 67069}]",6/24/16,119100758,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",What was once in the deep is now in the shallows.,The Shallows,6.2,1567,2016,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1.836319816,218707082,31217436.87, Horror
4000000,"{""27"": ""Horror""}",http://www.blumhouse.com/tag/the-veil/,257087,"[{""id"": 6158, ""name"": ""cult""}]","The story springs from the real-world headlines of religious cults and mass suicides. With Veil, it begins 30 years ago, when members of a religious cult known as Heaven's Veil take their own lives. The truth behind what really happened remains buried deep in the memory of the sole survivor, a five-year-old girl, who returns to the compound with a documentary crew as an adult. They soon discover something that is far more terrifying than anything they could have imagined.","[{""name"": ""Blumhouse Productions"", ""id"": 3172}]",4/21/16,0,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The dead come back,The Veil,4.5,118,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1.836319816,0,7345279.264, Horror
0,"{""27"": ""Horror"", ""9648"": ""Mystery""}",,293670,"[{""id"": 572, ""name"": ""sex""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 2626, ""name"": ""exorcism""}, {""id"": ""53""40, ""name"": ""investigation""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9712, ""name"": ""possession""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10093, ""name"": ""priest""}, {""id"": 10541, ""name"": ""curse""}, {""id"": 10586, ""name"": ""korea""}, {""id"": 11326, ""name"": ""shaman""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 18255, ""name"": ""rural""}, {""id"": 41557, ""name"": ""shrine""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 175681, ""name"": ""gluttony""}, {""id"": 233024, ""name"": ""korean""}, {""id"": 233025, ""name"": ""divination""}]",A stranger arrives in a little village and soon after a mysterious sickness starts spreading. A policeman is drawn into the incident and is forced to solve the mystery in order to save his daughter.,"[{""name"": ""Fox International Productions"", ""id"": 7485}, {""name"": ""Fox Video Korea"", ""id"": 11766}]",5/12/16,0,156,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""ko"", ""name"": ""\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Never be tempted.,The Wailing,7.2,250,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,1.836319816,0,0, Horror
20000000,"{""10402"": ""Music"", ""35"": ""Comedy""}",,8872,"[{""id"": 2571, ""name"": ""tv show""}, {""id"": 5540, ""name"": ""heavy metal""}, {""id"": 10582, ""name"": ""television producer""}, {""id"": 187056, ""name"": ""woman director""}]","When a sleazy TV exec offers Wayne and Garth a fat contract to tape their late-night public access show at his network, they can't believe their good fortune. But they soon discover the road from basement to big-time is a gnarly one, fraught with danger, temptation and ragin' party opportunities.","[{""name"": ""Paramount Pictures"", ""id"": 4}]",2/14/92,121697323,94,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",You'll laugh. You'll cry. You'll hurl.,Wayne's World,6.5,728,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1992,1.07345065,130636070.5,21469013, Music
